,project_id,requirement,label,source,model,zero_shot,few_shot,zero_shot_cot,raw_inst
3583,16,'The system shall use the SMTP mail protocol.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3584,16,'The system shall support the ability to perform a send and receive operation.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3585,16,'The system shall support the ability to perform a send only operation.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3586,16,'The system shall support the ability to perform a receive only operation.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3587,16,'The system shall use a text-based interface to display a listing of available mail.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3588,16,'The system shall have a help system that offers tips and explanation for each screen and each item on the screens upon demand.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3589,16,'The system shall display and embed in each message a date/timestamp of when the message was sent.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3590,16,'The system shall allow a text search that users may use to find mail messages.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3591,16,'The system search feature should support the use of regular expressions in search.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3592,17,'The system shall provide an option to withdraw money.',nonsec,promise_exp,gpt-4o-mini,nonsec,sec,nonsec,nonsec
3593,17,'The system shall query the user for the amount of money.',nonsec,promise_exp,gpt-4o-mini,nonsec,sec,nonsec,nonsec
3594,17,'The system shall query the user for the account type.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3595,17,'The system shall validate the amount is available in the user’s account before releasing funds to the user.',nonsec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3596,17,'The system shall validate the amount is a multiple of $20.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3597,17,'The system shall debit the user’s account upon withdrawal of funds.',nonsec,promise_exp,gpt-4o-mini,nonsec,sec,nonsec,nonsec
3598,17,'The system shall be able to issue a specific amount of money to the user.',nonsec,promise_exp,gpt-4o-mini,nonsec,sec,sec,nonsec
3599,18,'The meeting scheduler system shall be able to select a participant as an important participant.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3600,18,'The meeting scheduler system shall cancel a meeting due to canceling of an important participant.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3601,18,'The meeting scheduler system shall reschedule a meeting to support conflict resolutions.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3602,18,'The meeting scheduler shall be accessed from the Web.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3603,18,'The meeting scheduler system may (optionally) automatically propose another meeting if current meeting is canceled by an important participant.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3604,18,'The meeting scheduler system may provide the “meeting initiator” a summary of the scan of “potential meeting participants” showing available “time slots” and schedule conflicts as a means of informing the “meeting initiator” of the overall results of the system.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3605,18,'The meeting scheduler system may be able to include an agenda for a meeting proposal.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3606,18,'The meeting scheduler system may suggest a “virtual meeting” for available “time slots” if no location is available or feasible for the meeting.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3607,18,'The meeting scheduler system may be able to include a list of required equipment for a meeting proposal.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3608,18,'A meeting scheduler system will temporarily reserve the “time slots” for the proposed meeting.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3609,18,'A meeting scheduler system will inform the “potential meeting participant” of the meeting.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3610,19,'The system must be easy to use by both managers and chefs such that they do not need to read an extensive amount of manuals.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3611,19,'The system must be quickly accessible by both managers and chefs.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3612,19,'The system must be intuitive and simple in the way it displays all relevant data and relationships.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3613,19,'The menus of the system must be easily navigable by the users with buttons that are easy to understand.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3614,19,'All the functions of the system must be available to the user every time the system is turned on.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3615,19,'The calculations performed by the system must comply according to the norms set by the user and should not vary unless explicitly changed by the user.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3616,19,'The client should agree to EULA before using our software.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3617,20,'All Web pages generated by the system shall be fully downloadable in no more than 10 seconds over a 40KBps modem connection.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3618,20,'Responses to queries shall take no longer than 7 seconds to load onto the screen after the user submits the query.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3619,20,'The system shall display confirmation messages to users within 4 seconds after the user submits information to the system.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3620,20,'All network transactions that involve financial information or personally identifiable information shall be encrypted.',sec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3621,20,'Users shall be required to log in to the Cafeteria Ordering System for all operations except viewing a menu.',nonsec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3622,20,'Patrons shall log in according to the restricted computer system access policy.',sec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3623,20,'The system shall permit only cafeteria staff members who are on the list of authorized Menu Managers to create or edit menus.',nonsec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3624,20,'Only users who have been authorized for home access to the corporate Intranet may use the COS from non-company locations.',sec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3625,21,'Programmers and application developers will have access to source code to address bugs or system enhancements as deemed necessary. Network Administrator and DBA support is also required to maintain a 24x7 system uptime.',nonsec,promise_exp,gpt-4o-mini,nonsec,sec,nonsec,nonsec
3626,21,'System security and access levels are provided in the online system. There are varying levels of system access and functional authority. Each student’s access is limited to his/her own registration records. Only authorized system administrator(s) has access to all student registration records.',sec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3627,21,'The online registration system is “self-service style” system that shall initially address the student registration needs.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3628,22,'All data entry forms for the application should match their Microsoft Excel hardcopy counterparts as closely as possible. Hardcopies of these forms were provided to the design team during the second requirements interview.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3629,23,'95% of users will not need to read the user manual to be able to use the application.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3630,23,'Changes made to the Manage My ID website can be adopted without altering the iOS application.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3631,24,'The application should be connected to the Internet.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3632,24,'The application should be connected to the GPS device.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3633,24,'The application should be easy to extend. The code should be written in a way that it favors implementation of new functions.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3634,24,'Test environments should be built for the application to allow testing of the applications different functions.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3635,24,'The application should be portable with iOS and Android.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3636,25,'The system shall show a tabbed display (or equivalent functionality) with the campus map on one tab and info on the most recently announced building on the other.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3637,25,'The system shall allow the user to scroll the campus map from the campus map tab.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3638,25,'The campus map shall provide visual clues regarding what areas have prepared audio and therefore may be selected.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3639,25,'The campus map shall have a pause/resume button. The pause and resume button will allow the user to scroll and select other buildings without being interrupted by the automatic search and announce feature.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3640,25,'The system shall provide a way to return to the startup screen.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3641,26,'It should generate a report about registered complaint to the admin and response report to the user who has submitted his queries.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3642,26,'The system should maintain correct schedules of labs and the documentation of all the lab equipment.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3643,27,'The system should use the company colors and logos.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3644,27,'The system shall be capable of restoring itself to its previous state in the event of failure (e.g. a system crash or power loss).',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3645,27,'The system shall be able to display a menu at all times to facilitate manual order taking should the need arise.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3646,27,'The system shall utilise periodic 30-second keep-alive messages between tablets and the server to monitor tablet operational status.',nonsec,promise_exp,gpt-4o-mini,nonsec,nonsec,nonsec,nonsec
3647,27,'The system shall flag tablets that fail to send timely keep-alive messages as non-operational and disassociate the assigned waiter from the tablet.',nonsec,promise_exp,gpt-4o-mini,sec,sec,nonsec,nonsec
3648,27,'A waiter password used for tablet login must have a bit-strength of at least 64 bits.',sec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3649,27,'A waiter password used for tablet login must be changed every three months.',sec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3650,27,'A waiter shall only be able to log into one tablet at any given instance of time.',sec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
3651,27,'A waiter that attempts to log into a second tablet while already logged into another tablet shall be rejected and notified through both tablets.',sec,promise_exp,gpt-4o-mini,sec,sec,sec,sec
